solute,Year,Month,WaterYear,WaterYearMonth,NE_BBWM_WB,SE_CWT_CWT07,NE_HBEF_WS1,WC_HJA_HJA06,WC_HJA_HJA07,WC_HJA_HJA10,PR_LEF_MPR,PR_LEF_QS,PR_LEF_RI,GL_MEF_S4,GL_MEF_S6,SE_SEF_WS77,GL_TLW_C31,GL_TLW_C33,GL_TLW_C34
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,5,2003,2002.5833333333333,NA,0.013069548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,6,2003,2002.6666666666667,NA,0.01381199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,7,2003,2002.75,NA,0.011554201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,8,2003,2002.8333333333333,NA,0.008017735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,9,2003,2002.9166666666667,NA,0.002333496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,10,2003,2003,NA,0.001331511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,11,2003,2003.0833333333333,NA,0.004441816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,12,2003,2003.1666666666667,NA,0.013843019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,0.013861091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,0.018178074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,0.017253608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,0.024069892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,6,2003,2002.6666666666667,NA,NA,6.01601e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,7,2003,2002.75,NA,NA,2.08828e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,8,2003,2002.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,9,2003,2002.9166666666667,NA,NA,0.004663374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,10,2003,2003,NA,NA,4.61021e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,11,2003,2003.0833333333333,NA,NA,3.55467e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,12,2003,2003.1666666666667,NA,NA,0.001365189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,NA,0.001613401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,NA,0.004560986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,NA,0.09114746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,NA,0.025620171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,5,2003,2003.5833333333333,NA,NA,0.009518361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,10,2003,2003,NA,NA,NA,NA,4.6e-5,7.16418e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,11,2003,2003.0833333333333,NA,NA,NA,NA,3.24e-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,12,2003,2003.1666666666667,NA,NA,NA,0,0,1.28257e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,NA,NA,1.01e-5,8.26e-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,NA,NA,0,1.51e-5,2.17e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,NA,NA,5.73e-5,0,1.35025e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,5,2003,2003.5833333333333,NA,NA,NA,0,0,8.72e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,6,2003,2003.6666666666667,NA,NA,NA,0,3.3e-5,7.42e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,7,2003,2003.75,NA,NA,NA,0,0,4.46e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,0,0,2.22e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,0,0,0.001201439,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,NA,NA,NA,NA,NA,1.38e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,NA,NA,NA,NA,NA,7.15e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,NA,NA,NA,NA,NA,3.22e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,NA,NA,NA,NA,NA,1.98e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,5,2003,2003.5833333333333,NA,NA,NA,NA,NA,NA,4.52e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,6,2003,2003.6666666666667,NA,NA,NA,NA,NA,NA,5.71e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,7,2003,2003.75,NA,NA,NA,NA,NA,NA,8.58e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,NA,NA,NA,5.75e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,NA,NA,NA,6.05e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,10,2003,2004,NA,NA,NA,NA,NA,NA,2.16e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2003,2004.0833333333333,NA,NA,NA,NA,NA,NA,1.04e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2003,2004.1666666666667,NA,NA,NA,NA,NA,NA,4.25e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,5,2003,2003.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,6,2003,2003.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,7,2003,2003.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,10,2003,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2003,2004.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2003,2004.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,11,2003,2003.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3325e-4,5.66084e-4,NA,NA,NA,NA
NO3N,2002,12,2003,2003.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001336898,8.54871e-4,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01092e-4,1.09409e-4,NA,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20878e-4,0.001278202,NA,NA,NA,NA
NO3N,2003,5,2003,2003.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9296e-4,7.86075e-4,NA,NA,NA,NA
NO3N,2003,6,2003,2003.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85289e-4,3.17025e-4,NA,NA,NA,NA
NO3N,2003,7,2003,2003.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001048983,0.001369451,NA,NA,NA,NA
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41387e-4,3.59036e-4,NA,NA,NA,NA
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69077e-4,4.34588e-4,NA,NA,NA,NA
NO3N,2003,10,2003,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95323e-4,3.52151e-4,NA,NA,NA,NA
NO3N,2002,10,2003,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,11,2003,2003.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2002,12,2003,2003.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,1,2003,2003.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,2,2003,2003.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,3,2003,2003.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008911796,NA,NA,NA
NO3N,2003,4,2003,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14821283,NA,NA,NA
NO3N,2003,5,2003,2003.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325990401,NA,NA,NA
NO3N,2003,6,2003,2003.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086061909,NA,NA,NA
NO3N,2003,7,2003,2003.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140512905,NA,NA,NA
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005874038,NA,NA,NA
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,6,2003,2003.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00165799,3.78642e-4,7.28564e-4
NO3N,2003,7,2003,2003.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015703334,0.022318709,0.007692875
NO3N,2003,8,2003,2003.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.042105565,0.015917899
NO3N,2003,9,2003,2003.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001758228,NA,0.014206512
NO3N,2003,10,2003,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95773e-4,1.37807e-4,0.001044357
NO3N,2003,11,2003,2004.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001766668,2.34944e-4,8.78431e-4
NO3N,2003,12,2003,2004.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002590417,5.8422e-4,0.001877229
NO3N,2004,1,2003,2004.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002598133,0.001201218,0.002447897
NO3N,2004,2,2003,2004.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008084366,0.002977773,0.004871362
NO3N,2004,3,2003,2004.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001305869,2.02073e-4,8.82579e-4
NO3N,2004,4,2003,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001410865,6.80905e-4,3.27855e-4
NO3N,2004,5,2003,2004.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001154393,0.001837449,0.013190379
NO3N,2003,10,2004,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2004,2004.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2004,2004.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,7,2004,2004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,5,2004,2003.5833333333333,NA,0.02131046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,6,2004,2003.6666666666667,NA,0.018790209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,7,2004,2003.75,NA,0.021153609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,8,2004,2003.8333333333333,NA,0.013037656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,9,2004,2003.9166666666667,NA,0.023157676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,10,2004,2004,NA,0.003588467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2004,2004.0833333333333,NA,0.00876102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2004,2004.1666666666667,NA,0.015110245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,0.014564112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,0.018436536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,0.023514234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,0.028417355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,6,2004,2003.6666666666667,NA,NA,2.65134e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,7,2004,2003.75,NA,NA,0.001757614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,8,2004,2003.8333333333333,NA,NA,0.001535894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,9,2004,2003.9166666666667,NA,NA,0.001281233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,10,2004,2004,NA,NA,0.041930249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2004,2004.0833333333333,NA,NA,0.048347001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2004,2004.1666666666667,NA,NA,0.042188489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,0.009200311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,0.005961777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,0.056904667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,0.047959212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,0.012798105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,10,2004,2004,NA,NA,NA,3.7e-5,3.19e-5,1.49533e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2004,2004.0833333333333,NA,NA,NA,4.99e-6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2004,2004.1666666666667,NA,NA,NA,2.4e-5,4.38e-5,4.04e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,NA,0,0,2.01e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,NA,6.29e-5,5.88e-5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,NA,0,2.54e-5,2.92e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,NA,4.79e-5,0,9.5e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,0,0,9.04e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,7,2004,2004.75,NA,NA,NA,0,0,2.61e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,2.63e-5,0,4.25e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,0,4.86e-5,4.05e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,NA,NA,NA,NA,1.23e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,NA,NA,NA,NA,1.2e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,NA,NA,NA,NA,2.8e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,NA,NA,NA,NA,6.48e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,NA,NA,NA,NA,2e-10,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,NA,NA,NA,5.19e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,7,2004,2004.75,NA,NA,NA,NA,NA,NA,3.22e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,NA,NA,NA,1.99e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,NA,NA,NA,1.89e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,10,2004,2005,NA,NA,NA,NA,NA,NA,2.35e-8,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,11,2004,2005.0833333333333,NA,NA,NA,NA,NA,NA,1.73e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,12,2004,2005.1666666666667,NA,NA,NA,NA,NA,NA,5.44e-9,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,7,2004,2004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,10,2004,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,11,2004,2005.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,12,2004,2005.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2004,2004.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81e-5,1.50306e-4,NA,NA,NA,NA
NO3N,2003,12,2004,2004.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7001e-4,7.5e-4,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006128874,2.56e-5,NA,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28067e-4,2.69027e-4,NA,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7119e-4,7.46864e-4,NA,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98085e-4,4.4912e-4,NA,NA,NA,NA
NO3N,2004,7,2004,2004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02067e-4,3.05174e-4,NA,NA,NA,NA
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.50503e-4,2.8827e-4,NA,NA,NA,NA
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32315e-4,0.001065362,NA,NA,NA,NA
NO3N,2004,10,2004,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01082e-4,3.57458e-4,NA,NA,NA,NA
NO3N,2003,10,2004,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,11,2004,2004.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2003,12,2004,2004.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,1,2004,2004.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,2,2004,2004.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,3,2004,2004.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001882812,NA,NA,NA
NO3N,2004,4,2004,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019046753,NA,NA,NA
NO3N,2004,5,2004,2004.5833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085118542,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,7,2004,2004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17033675,NA,NA,NA
NO3N,2004,6,2004,2004.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004293279,0.003815423,0.00827019
NO3N,2004,7,2004,2004.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001882699,7.82395e-4,0.004960714
NO3N,2004,8,2004,2004.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001068415,0.002738634
NO3N,2004,9,2004,2004.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81703e-4,2.88565e-4,0.002374011
NO3N,2004,10,2004,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99807e-5,1.10705e-4,8.92612e-4
